diseaseId:ID,name,:LABEL
umls:C1861828,Cataract; Zonular Pulverulent 1,Disease
umls:C1861829,Cataract microcornea syndrome,Disease
umls:C1861833,Cataract congenital Volkmann type,Disease
umls:C1861848,PARAGANGLIOMAS 4,Disease
umls:C1861861,Cardiomyopathy; Familial Restrictive; 1,Disease
umls:C1861862,Cardiomyopathy; Familial Hypertrophic; 4,Disease
umls:C1861863,Cardiomyopathy; Familial Hypertrophic; 3,Disease
umls:C1861864,Cardiomyopathy; Familial Hypertrophic; 2,Disease
umls:C1861915,Cancer; Familial; with In Vitro Radioresistance,Disease
umls:C1861922,Campomelic Dysplasia,Disease
umls:C1861923,Acampomelic Campomelic Dysplasia,Disease
umls:C1861975,Cafe au lait spots; multiple,Disease
umls:C1861983,Heart Block; Nonprogressive,Disease
umls:C1861984,Cardiac Conduction Defect; Nonprogressive,Disease
umls:C1862005,Epidermolytic Hyperkeratosis; Late-Onset,Disease
umls:C1862102,Brachydactyly; Type E,Disease
umls:C1862103,Brachydactyly type C,Disease
umls:C1862112,Brachydactyly; Type B1,Disease
umls:C1862151,Brachydactyly type A1,Disease
umls:C1862170,Brachydactyly with hypertension,Disease
umls:C1862177,Diaphyseal medullary stenosis with malignant fibrous histiocytoma,Disease
umls:C1862190,BLOOD GROUP--WRIGHT ANTIGEN,Disease
umls:C1862191,BLOOD GROUP--WALDNER TYPE,Disease
umls:C1862196,Rh-Null Disease; Amorph Type,Disease
umls:C1862204,RADIN BLOOD GROUP ANTIGEN,Disease
umls:C1862209,BLOOD GROUP--OK,Disease
umls:C1862229,Adult i Blood Group Phenotype,Disease
umls:C1862264,Bpes With Duane Retraction Syndrome,Disease
umls:C1862289,BETA-AMINO ACIDS; RENAL TRANSPORT OF,Disease
umls:C1862326,HE; STOMATOCYTIC,Disease
umls:C1862382,Sveinsson Chorioretinal Atrophy,Disease
umls:C1862389,Atrial Septal Defect 1,Disease
umls:C1862394,Atrial Fibrillation; Familial; 4,Disease
umls:C1862414,ATELOSTEOGENESIS; TYPE III,Disease
umls:C1862472,Oculomelic amyoplasia,Disease
umls:C1862511,Arrhythmogenic Right Ventricular Dysplasia; Familial; 1,Disease
umls:C1862596,Hypobetalipoproteinemia; Familial,Disease
umls:C1862598,HYPOBETALIPOPROTEINEMIA; FAMILIAL; 1,Disease
umls:C1862683,Townes-Brocks-Branchiootorenal-Like Syndrome,Disease
umls:C1862839,Anterior segment mesenchymal dysgenesis,Disease
umls:C1862866,Ankyloblepharon filiforme adnatum cleft palate,Disease
umls:C1862874,ANGIOTENSIN I-CONVERTING ENZYME; BENIGN SERUM INCREASE,Disease
umls:C1862886,IgA NEPHROPATHY; PROGRESSION TO RENAL FAILURE IN; SUSCEPTIBILITY TO,Disease
umls:C1862892,Hereditary Angioedema Type II,Disease
umls:C1862932,Aneurysm; Intracranial Berry; 1,Disease
umls:C1862936,Anal sphincter dysplasia,Disease
umls:C1862937,Frontotemporal Dementia With Motor Neuron Disease,Disease
umls:C1862939,Amyotrophic lateral sclerosis 1,Disease
umls:C1862941,Amyotrophic Lateral Sclerosis; Sporadic,Disease
umls:C1863012,Amelogenesis Imperfecta; Type IV,Disease
umls:C1863051,Alzheimer disease type 2,Disease
umls:C1863052,Alzheimer Disease; Familial; 1,Disease
umls:C1863053,Alzheimer Disease; Early-Onset; With Cerebral Amyloid Angiopathy,Disease
umls:C1863080,ALPHA-FETOPROTEIN; HEREDITARY PERSISTENCE OF,Disease
umls:C1863081,alpha-Fetoprotein Deficiency,Disease
umls:C1863204,Propping Zerres syndrome,Disease
umls:C1863224,Adenosine Triphosphate; Elevated; Of Erythrocytes,Disease
umls:C1863236,SEVERE COMBINED IMMUNODEFICIENCY; AUTOSOMAL RECESSIVE; T CELL-NEGATIVE; B CELL-NEGATIVE; NK CELL-NEGATIVE; DUE TO ADENOSINE D...,Disease
umls:C1863237,SCID Due to ADA Deficiency; Delayed Onset,Disease
umls:C1863307,Acropectorovertebral Dysplasia; F-Form,Disease
umls:C1863370,Saethre-Chotzen Syndrome with Eyelid Anomalies,Disease
umls:C1863512,Hypercholesterolemia; Autosomal Recessive,Disease
umls:C1863534,Stargardt disease 4,Disease
umls:C1863551,Hypercholesterolemia; Autosomal Dominant; 3,Disease
umls:C1863557,Young Simpson syndrome,Disease
umls:C1863561,Deafness; Autosomal Recessive 16,Disease
umls:C1863594,Diabetes Mellitus; Noninsulin-Dependent; 3,Disease
umls:C1863599,Hereditary Myopathy with Early Respiratory Failure,Disease
umls:C1863600,PROSTATE CANCER/BRAIN CANCER SUSCEPTIBILITY,Disease
umls:C1863613,Deafness; Autosomal Recessive 14,Disease
umls:C1863616,Acromelic Frontonasal Dysostosis,Disease
umls:C1863620,MENTAL HEALTH WELLNESS 2,Disease
umls:C1863621,MENTAL HEALTH WELLNESS 1,Disease
umls:C1863634,Cone-Rod Dystrophy 7,Disease
umls:C1863655,Deafness; Autosomal Recessive 21,Disease
umls:C1863659,DEAFNESS; AUTOSOMAL DOMINANT 17,Disease
umls:C1863688,Xanthinuria; Type II,Disease
umls:C1863704,Spastic paraplegia 8; autosomal dominant,Disease
umls:C1863727,Hemophagocytic lymphohistiocytosis; familial; 2,Disease
umls:C1863728,Hemophagocytic lymphohistiocytosis; familial; 4,Disease
umls:C1863732,Spondyloepimetaphyseal dysplasia with multiple dislocations,Disease
umls:C1863752,Enlarged Vestibular Aqueduct,Disease
umls:C1863753,Limb-mammary syndrome,Disease
umls:C1863769,Dehydrated Hereditary Stomatocytosis; Pseudohyperkalemia; and Perinatal Edema,Disease
umls:C1863844,Adult-onset citrullinemia type 2,Disease
umls:C1863924,Megalanecephaly Polymicrogyria-Polydactyly Hydrocephalus Syndrome,Disease
umls:C1863925,Nonmedullary thyroid carcinoma; with or without cell oxyphilia,Disease
umls:C1863926,Glaucoma 1; Open Angle; F,Disease
umls:C1863959,Hyperthyroidism; Familial Gestational,Disease
umls:C1863960,Thyroid Adenoma; Hyperfunctioning,Disease
umls:C1863961,Thyroid Carcinoma With Thyrotoxicosis,Disease
umls:C1864002,Finnish lethal neonatal metabolic syndrome,Disease
umls:C1864040,Cerebral Cavernous Malformations 3,Disease
umls:C1864041,Cerebral Cavernous Malformations 2,Disease
umls:C1864068,Diabetes Mellitus; Insulin-Dependent; 17,Disease
umls:C1864100,PSEUDOHYPOPARATHYROIDISM; TYPE IB,Disease
umls:C1864111,Myopia 3,Disease
umls:C1864112,Huntington Disease-Like 1,Disease
umls:C1864125,Epilepsy; Nocturnal Frontal Lobe; Type 2,Disease
umls:C1864148,Meckel syndrome type 2,Disease
umls:C1864155,Dermatitis; Atopic; 1,Disease
umls:C1864186,Craniosynostosis; anal anomalies; and porokeratosis,Disease
umls:C1864199,Deafness; Autosomal Recessive 13,Disease
umls:C1864205,Macular Degeneration; Age-Related; 1,Disease
umls:C1864232,TUMOR SUPPRESSOR GENE ON CHROMOSOME 11,Disease
umls:C1864233,Endplate Acetylcholinesterase Deficiency,Disease
umls:C1864267,Endotoxin Hyporesponsiveness,Disease
umls:C1864276,Deafness; Autosomal Recessive 17,Disease
umls:C1864323,Orofacial Cleft 2,Disease
umls:C1864356,Acromesomelic dysplasia; Maroteaux type,Disease
umls:C1864389,PREMATURE CHROMATID SEPARATION TRAIT,Disease
umls:C1864436,Muenke Syndrome,Disease
umls:C1864445,Histiocytosis with joint contractures and sensorineural deafness,Disease
umls:C1864446,Retinitis Pigmentosa 25,Disease
umls:C1864472,Prostate Cancer; Hereditary; 8,Disease
umls:C1864497,PSORIASIS SUSCEPTIBILITY 2,Disease
umls:C1864498,Renal tubular acidosis; distal; autosomal recessive,Disease
umls:C1864499,Renal Tubular Acidosis; Distal; Autosomal Recessive; with Late-Onset Sensorineural Hearing Loss,Disease
umls:C1864549,Mental Retardation; Severe; With Spasticity And Pigmentary Tapetoretinal Degeneration,Disease
umls:C1864567,Cataract; posterior polar; 4,Disease
umls:C1864621,Retinitis Pigmentosa 36,Disease
umls:C1864623,Diabetes Mellitus; Transient Neonatal; 3,Disease
umls:C1864649,Myasthenia; Limb-Girdle; with Tubular Aggregates,Disease
umls:C1864651,Gaucher Disease; Atypical; Due To Saposin C Deficiency,Disease
umls:C1864652,Growth and mental retardation; mandibulofacial dysostosis; microcephaly; and cleft palate,Disease
umls:C1864653,Glaucoma 1; Open Angle; M,Disease
umls:C1864663,Leukodystrophy; Hypomyelinating; 5,Disease
umls:C1864668,Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions; Autosomal Dominant; 4,Disease
umls:C1864669,Ceroid Lipofuscinosis; Neuronal; 10,Disease
umls:C1864689,Microphthalmia; Syndromic 6,Disease
umls:C1864690,Microphthalmia; Syndromic 5,Disease
umls:C1864694,Complement Component 7 Deficiency,Disease
umls:C1864695,Giant Axonal Neuropathy; Autosomal Dominant,Disease
umls:C1864720,Microphthalmia; Isolated 2,Disease
umls:C1864721,Microphthalmia; Isolated; with Coloboma 3,Disease
umls:C1864722,Microphthalmia; Cataracts; and Iris Abnormalities,Disease
umls:C1864723,Pyridoxamine 5-Prime-Phosphate Oxidase Deficiency,Disease
umls:C1864729,Hyperparathyroidism 3,Disease
umls:C1864730,Polyposis Syndrome; Hereditary Mixed; 2,Disease
umls:C1864738,Corneal Dystrophy; Congenital Stromal,Disease
umls:C1864746,Deafness; Autosomal Recessive 53,Disease
umls:C1864761,Thyroid Hormone Metabolism; Abnormal,Disease
umls:C1864801,Trichilemmal Cyst 1,Disease
umls:C1864815,Deafness; Autosomal Recessive 46,Disease
umls:C1864818,Deafness; Autosomal Recessive 42,Disease
umls:C1864826,Epidermolysis bullosa; lethal acantholytic,Disease
umls:C1864827,Holoprosencephaly 5,Disease
umls:C1864828,Alzheimer Disease 10,Disease
umls:C1864839,Maturity-Onset Diabetes of the Young; Type 7,Disease
umls:C1864840,Combined Oxidative Phosphorylation Deficiency 3,Disease
umls:C1864843,Combined Oxidative Phosphorylation Deficiency 2,Disease
umls:C1864846,Pigmented Nodular Adrenocortical Disease; Primary; 1,Disease
umls:C1864849,Retinal Cone Dystrophy 4,Disease
umls:C1864850,Arrhythmogenic Right Ventricular Dysplasia; Familial; 11,Disease
umls:C1864851,Pigmented Nodular Adrenocortical Disease; Primary; 2,Disease
umls:C1864852,CATSHL syndrome,Disease
umls:C1864861,Tumoral Calcinosis; Normophosphatemic; Familial,Disease
umls:C1864868,BURULI ULCER; SUSCEPTIBILITY TO,Disease
umls:C1864869,Night Blindness; Congenital Stationary; Autosomal Dominant 1,Disease
umls:C1864870,Night Blindness; Congenital Stationary; Autosomal Dominant 3,Disease
umls:C1864871,Chromosome 17q21.31 Deletion Syndrome,Disease
umls:C1864873,Testicular Microlithiasis,Disease
umls:C1864877,NIGHT BLINDNESS; CONGENITAL STATIONARY; TYPE 2B,Disease
umls:C1864879,Cataract; Lamellar 2,Disease
umls:C1864880,HEPATITIS B VIRUS; SUSCEPTIBILITY TO,Disease
umls:C1864887,Cortical Dysplasia-Focal Epilepsy Syndrome,Disease
umls:C1864900,Retinal Cone Dystrophy 3A,Disease
umls:C1864902,Hyperinsulinemic hypoglycemia; familial; 7,Disease
umls:C1864908,Cataract; autosomal recessive congenital 2,Disease
umls:C1864910,Glutamine deficiency; congenital,Disease
umls:C1864912,2-Methylbutyryl-CoA Dehydrogenase Deficiency,Disease
umls:C1864923,Ceroid lipofuscinosis; neuronal 8,Disease
umls:C1864940,Myopia 12,Disease
umls:C1864941,Myopia 11,Disease
umls:C1864947,Natural Killer Cell Deficiency; Familial Isolated,Disease
umls:C1864948,Hyperinsulinemic Hypoglycemia; Familial; 4,Disease
umls:C1864952,Hyperinsulinemic Hypoglycemia; Familial; 5,Disease
umls:C1864957,Deafness; Autosomal Dominant 53,Disease
umls:C1864959,ASTHMA-RELATED TRAITS; SUSCEPTIBILITY TO; 3,Disease
umls:C1864960,Fibromatosis; gingival; 3,Disease
umls:C1864962,Deafness; autosomal recessive 55,Disease
umls:C1864964,Deafness; Autosomal Recessive 47,Disease
umls:C1864968,Deafness; autosomal recessive 51,Disease
umls:C1864987,Migraine; Familial Hemiplegic; 3,Disease
umls:C1864994,Major Affective Disorder 3,Disease
umls:C1864997,Majeed syndrome,Disease
umls:C1865018,Short QT Syndrome 3,Disease
umls:C1865019,Short QT Syndrome 2,Disease
umls:C1865020,Short QT Syndrome 1,Disease
umls:C1865044,Parietal Foramina 2,Disease
umls:C1865070,Scaphocephaly; Maxillary Retrusion; And Mental Retardation,Disease
umls:C1865071,Cardiomyopathy; Familial Restrictive; 2,Disease
umls:C1865092,Tooth Agenesis; Selective; 2,Disease
umls:C1865143,Branchiootic syndrome,Disease
umls:C1865145,Congenital disorder of glycosylation type 1B,Disease
umls:C1865233,Muscular Dystrophy; Congenital; Megaconial Type,Disease
umls:C1865234,HID Syndrome,Disease
umls:C1865270,Bartter Syndrome; Type 4A,Disease
umls:C1865285,Megalencephaly cutis marmorata telangiectatica congenita,Disease
umls:C1865286,Macrophthalmia; Colobomatous; with Microcornea,Disease
umls:C1865290,Hyperinsulinemic hypoglycemia; familial; 3,Disease
umls:C1865295,Auriculo-condylar syndrome,Disease
umls:C1865322,Hemiplegic migraine; familial type 2,Disease
umls:C1865323,Migraine; Familial Basilar,Disease
umls:C1865342,Febrile Convulsions; Familial; 2,Disease
umls:C1865343,Ossification of the posterior longitudinal ligament of the spine,Disease
umls:C1865349,Ethylmalonic encephalopathy,Disease
umls:C1865361,Short Stature; Auditory Canal Atresia; Mandibular Hypoplasia; Skeletal Abnormalities,Disease
umls:C1865366,Deafness; Autosomal Dominant 15,Disease
umls:C1865370,Severe combined immunodeficiency with sensitivity to ionizing radiation,Disease
umls:C1865373,SEVERE COMBINED IMMUNODEFICIENCY; PARTIAL,Disease
umls:C1865409,Amyotrophic Lateral Sclerosis 4; Juvenile,Disease
umls:C1865427,Glaucoma 1; Open Angle; D,Disease
umls:C1865581,Parkinson Disease 3; Autosomal Dominant Lewy Body,Disease
umls:C1865596,Desmosterolosis,Disease
umls:C1865614,Hemochromatosis; Type 2A,Disease
umls:C1865616,Hemochromatosis; Type 2B,Disease
umls:C1865639,Gracile bone dysplasia,Disease
umls:C1865643,Cholestasis; progressive familial intrahepatic 3,Disease
umls:C1865782,CEREBELLAR DEGENERATION-RELATED AUTOANTIGEN 3,Disease
umls:C1865810,Tremor hereditary essential; 2,Disease
umls:C1865818,Torsion dystonia 7,Disease
umls:C1865819,Cervical Dystonia; Primary,Disease
umls:C1865832,Spondyloepimetaphyseal Dysplasia; Missouri Type,Disease
umls:C1865864,Amyotrophic Lateral Sclerosis 5,Disease
umls:C1865868,Alzheimer Disease 5,Disease
umls:C1865869,Cone Dystrophy 3,Disease
umls:C1865870,Deafness; Autosomal Recessive 18,Disease
umls:C1865871,Hemangioma; capillary infantile,Disease
umls:C1865872,Nephronophthisis 2,Disease
umls:C1865881,Arrhythmogenic Right Ventricular Dysplasia; Familial; 4,Disease
umls:C1865882,Arrhythmogenic Right Ventricular Dysplasia; Familial; 3,Disease
umls:C1865883,Polydactyly; Postaxial; Type A2,Disease
umls:C1865885,Usher Syndrome; Type IF,Disease
umls:C1865915,Fibrosis Of Extraocular Muscles; Congenital; 2,Disease
umls:C1865926,Infantile convulsions and paroxysmal choreoathetosis; familial,Disease
umls:C1865951,Ectodermal Dysplasia; Pure Hair-Nail Type,Disease
umls:C1865974,Hypomagnesemia 1; Intestinal,Disease
umls:C1865981,Friedreich Ataxia 2,Disease
umls:C1866008,Muscular Dystrophy; Limb-Girdle; Type 2G,Disease
umls:C1866029,Keratosis Linearis with Ichthyosis Congenita and Sclerosing Keratoderma,Disease
umls:C1866039,Episodic Ataxia; Type 5,Disease
umls:C1866040,Diabetes Mellitus; Insulin-Dependent; 10,Disease
umls:C1866041,Diabetes Mellitus; Insulin-Dependent; 6,Disease
umls:C1866053,Deafness; Congenital Heart Defects; and Posterior Embryotoxon,Disease
umls:C1866070,Orofacial Cleft 10,Disease
umls:C1866075,Glomerulopathy with fibronectin deposits,Disease
umls:C1866077,MALIGNANT HYPERTHERMIA; SUSCEPTIBILITY TO; 5,Disease
umls:C1866078,Cataract; Zonular Pulverulent 3,Disease
umls:C1866079,BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 1,Disease
umls:C1866080,HIGH BONE MASS,Disease
umls:C1866091,Left-Right Axis Malformations,Disease
umls:C1866094,Deafness; Autosomal Recessive 15,Disease
umls:C1866095,Deafness; Autosomal Dominant 13,Disease
umls:C1866119,Autoimmune Lymphoproliferative Syndrome; Type IA,Disease
umls:C1866120,Autoimmune Lymphoproliferative Syndrome; Type IB,Disease
umls:C1866139,Vacuolar Neuromyopathy,Disease
umls:C1866174,Phosphoglycerate Dehydrogenase Deficiency,Disease
umls:C1866176,Exudative Vitreoretinopathy 4,Disease
umls:C1866282,Ceroid Lipofuscinosis; Neuronal; 6,Disease
umls:C1866293,Retinal cone dystrophy 2,Disease
umls:C1866294,EHLERS-DANLOS SYNDROME; MUSCULOCONTRACTURAL TYPE 1,Disease
umls:C1866376,Pten Hamartoma Tumor Syndrome With Granular Cell Tumor,Disease
umls:C1866422,Retinitis Pigmentosa 19,Disease
umls:C1866425,Yemenite deaf-blind hypopigmentation syndrome,Disease
umls:C1866426,T-cell immunodeficiency; congenital alopecia and nail dystrophy,Disease
umls:C1866430,NOVELTY SEEKING PERSONALITY TRAIT,Disease
umls:C1866483,Glaucoma 1; Open Angle; C,Disease
umls:C1866495,Bartter syndrome; antenatal type 1,Disease
umls:C1866504,TRICHOTHIODYSTROPHY; PHOTOSENSITIVE,Disease
umls:C1866519,Diabetes Mellitus; Insulin-Dependent; 15,Disease
umls:C1866552,Paragangliomas 2,Disease
umls:C1866558,Neural tube defect; folate-sensitive,Disease
umls:C1866560,Iridogoniodysgenesis type1,Disease
umls:C1866629,MYCOBACTERIUM TUBERCULOSIS; SUSCEPTIBILITY TO; X-LINKED,Disease
umls:C1866636,Charcot-Marie-Tooth disease; Type 4C,Disease
umls:C1866656,STAPES ANKYLOSIS WITH BROAD THUMB AND TOES,Disease
umls:C1866738,SPONDYLOARTHROPATHY; SUSCEPTIBILITY TO; 2,Disease
umls:C1866777,Spinal Muscular Atrophy; Proximal; Adult; Autosomal Dominant,Disease
umls:C1866785,MYOPATHY; SPHEROID BODY,Disease
umls:C1866810,Elliptocytosis 3,Disease
umls:C1866855,Spastic paraplegia 4; autosomal dominant,Disease
umls:C1866980,NORWALK VIRUS INFECTION; RESISTANCE TO,Disease
umls:C1866994,Ulnar-mammary syndrome,Disease
umls:C1867005,Scapuloperoneal Syndrome; Neurogenic; Kaeser Type,Disease
umls:C1867020,Scalp ear nipple syndrome,Disease
umls:C1867146,Robinow Sorauf syndrome,Disease
umls:C1867155,Ring dermoid of cornea,Disease
umls:C1867234,Rhabdomyosarcoma; Embryonal; 2,Disease
umls:C1867299,Retinitis Pigmentosa 10,Disease
umls:C1867300,Retinitis Pigmentosa 9,Disease
umls:C1867326,Retinal Cone Dystrophy 1,Disease
umls:C1867394,Ragweed Sensitivity,Disease
umls:C1867403,Pyloric Stenosis; Infantile Hypertrophic 1,Disease
umls:C1867438,Ptosis; Hereditary Congenital 1,Disease
umls:C1867449,PSORIASIS SUSCEPTIBILITY 1,Disease
umls:C1867468,Apnea; Postanesthetic,Disease
umls:C1867469,Butyrylcholinesterase Deficiency; Fluoride-Resistant; Japanese Type,Disease
umls:C1867773,Dementia; familial British,Disease
umls:C1867801,Preaxial deficiency; postaxial polydactyly and hypospadias,Disease
umls:C1867904,Long Qt Syndrome 5,Disease
umls:C1867969,Porphyria; Acute Intermittent; Nonerythroid Variant,Disease
umls:C1867981,Porokeratosis; disseminated superficial actinic 1,Disease
umls:C1867982,Porokeratosis punctata palmaris et plantaris,Disease
umls:C1867983,PORENCEPHALY 1,Disease
umls:C1868111,Polydactyly; preaxial 4,Disease
umls:C1868114,POLYDACTYLY; PREAXIAL II,Disease
umls:C1868118,Orofaciodigital syndrome 5,Disease
umls:C1868120,POSTAXIAL POLYDACTYLY; TYPE B,Disease
umls:C1868139,Medullary cystic kidney disease 1,Disease
umls:C1868193,Pneumothorax; Primary Spontaneous,Disease
umls:C1868310,Pigmented Paravenous Chorioretinal Atrophy,Disease
umls:C1868397,THIOUREA TASTING,Disease
umls:C1868433,Normokalemic Periodic Paralysis; Potassium-Sensitive,Disease
umls:C1868512,Leukodystrophy; Demyelinating; Adult-Onset; Autosomal Dominant,Disease
umls:C1868569,Patterned dystrophy of retinal pigment epithelium,Disease
umls:C1868570,Char syndrome,Disease
umls:C1868577,Absent patella,Disease
umls:C1868594,Perry Syndrome,Disease
umls:C1868595,PARKINSON DISEASE 1; AUTOSOMAL DOMINANT,Disease
umls:C1868597,Parietal Foramina With Cleidocranial Dysplasia,Disease
umls:C1868598,Parietal Foramina,Disease
umls:C1868599,Parietal Foramina 1,Disease
umls:C1868616,Parastremmatic dwarfism,Disease
umls:C1868633,Paragangliomas with Sensorineural Hearing Loss,Disease
umls:C1868672,Nephrotic syndrome; idiopathic; steroid-resistant,Disease
umls:C1868675,PARKINSON DISEASE 2; AUTOSOMAL RECESSIVE JUVENILE,Disease
umls:C1868677,PHOTOPAROXYSMAL RESPONSE 1,Disease
